Position,Height,Weight,Age,Preferred Foot,Avg Ball,Avg Pass,Finishing,Speed,Kicking Power,Stamina,Avg Def,Weak Foot,Overall
RWF,176,66,23,Right,63.0,54.5,55,72,64,65,46.333333333333336,Medium,61
AMF,177,72,23,Right,67.5,59.5,54,65,60,61,54.666666666666664,Medium,61
GK,180,70,21,Right,50.5,53.5,40,51,62,58,49.666666666666664,Medium,61
GK,184,79,24,Right,42.5,51.0,40,53,63,50,50.0,Medium,61
CB,182,77,23,Left,58.0,56.0,50,68,61,62,58.0,Medium,61
LWF,180,77,30,Left,61.0,59.5,59,66,60,62,50.666666666666664,Medium,61
RMF,185,75,24,Left,63.5,62.0,57,63,60,60,51.333333333333336,Medium,61
CF,185,74,24,Right,59.0,57.5,60,63,66,60,48.333333333333336,Medium,61
RWF,175,68,22,Right,64.0,58.5,56,66,59,59,49.666666666666664,Medium,61
CF,186,70,25,Right,59.0,51.0,60,69,61,63,54.0,High,61
CF,198,89,24,Right,52.0,53.5,62,59,58,60,52.666666666666664,High,61
CB,186,80,28,Left,54.0,60.0,43,58,63,59,61.333333333333336,Medium,61
CMF,186,75,26,Right,60.0,62.5,60,61,63,62,59.333333333333336,High,61
GK,188,75,23,Right,40.5,42.0,40,57,62,46,47.0,Slightly,61
CMF,176,73,28,Right,61.0,62.0,55,64,62,68,55.333333333333336,Medium,61
RB,173,70,34,Right,60.5,60.0,56,67,60,62,56.666666666666664,Medium,61
DMF,186,77,22,Right,60.5,62.0,48,65,62,63,62.666666666666664,Medium,61
CB,179,65,21,Right,57.5,56.0,49,61,61,62,62.333333333333336,Medium,61
LB,180,70,24,Left,58.0,58.5,51,66,64,67,63.666666666666664,Slightly,61
GK,186,82,31,Right,54.5,55.5,44,56,61,53,52.333333333333336,Medium,61
CB,189,84,24,Right,51.0,55.0,46,60,60,60,60.333333333333336,Medium,61
CB,188,75,24,Right,51.5,57.0,44,58,59,63,61.333333333333336,Medium,61
RB,176,72,25,Right,60.5,60.5,50,63,59,66,59.333333333333336,Medium,61
GK,181,81,28,Right,49.5,53.5,40,58,56,48,51.333333333333336,Medium,61
CMF,179,68,24,Left,59.5,62.0,54,61,64,68,59.333333333333336,High,61
DMF,182,80,22,Right,56.5,58.5,48,60,60,62,65.33333333333333,Medium,61
CF,192,80,22,Left,59.0,51.5,62,63,61,60,43.333333333333336,Medium,61
CF,184,73,24,Right,59.5,52.0,60,67,60,59,49.333333333333336,High,61
CB,185,75,26,Right,53.0,55.5,48,61,59,60,62.333333333333336,High,61
RB,170,66,22,Right,60.0,60.5,51,64,64,64,61.333333333333336,Medium,61
LWF,172,69,23,Right,65.0,59.0,58,67,63,66,49.666666666666664,Medium,61
CMF,182,76,21,Right,59.5,61.5,53,67,61,70,64.0,Medium,61
RB,180,70,23,Right,59.0,55.5,45,67,60,70,61.0,High,61
GK,193,83,25,Right,40.5,44.0,40,53,61,50,47.333333333333336,Medium,61
SS,162,64,27,Right,63.5,57.5,58,73,61,61,43.0,High,61
GK,185,80,22,Right,43.0,48.0,40,57,60,53,50.0,Slightly,61
CMF,170,60,22,Right,65.5,60.5,56,65,60,64,55.666666666666664,Medium,61
DMF,173,70,32,Right,59.0,60.0,53,65,65,67,63.333333333333336,Medium,61
CF,184,79,23,Right,56.0,60.0,62,59,71,60,46.666666666666664,Medium,61
CB,192,78,21,Right,61.0,59.5,54,60,60,60,59.0,Medium,61
GK,190,74,19,Right,44.5,48.5,40,54,59,52,46.666666666666664,Medium,61
LWF,180,63,23,Right,59.5,53.0,57,73,64,66,49.333333333333336,Medium,61
GK,185,76,28,Right,41.0,46.5,40,49,66,48,51.333333333333336,Medium,61
RB,179,75,29,Right,57.0,59.5,52,64,65,68,59.0,High,61
RB,174,71,23,Right,61.5,59.5,52,69,59,66,59.0,Medium,61
AMF,181,80,22,Right,61.0,58.5,60,65,68,62,55.666666666666664,Medium,61
LB,181,73,26,Left,57.5,54.0,47,74,61,68,59.666666666666664,High,61
GK,190,77,22,Right,40.0,46.5,40,53,62,50,46.333333333333336,Medium,61
AMF,173,72,22,Left,62.0,62.5,59,63,65,63,55.333333333333336,Medium,61
CF,188,82,20,Left,62.0,54.5,60,62,60,60,49.0,Medium,61
CMF,172,70,21,Left,61.5,61.5,54,67,59,68,59.333333333333336,Medium,61
RMF,178,72,24,Right,60.5,57.0,55,69,64,64,53.666666666666664,High,61
RB,166,60,25,Right,60.5,54.0,48,74,61,69,54.666666666666664,Medium,61
LB,182,82,26,Left,59.0,58.5,48,68,62,65,56.0,Medium,61
RB,174,70,23,Right,59.0,62.0,46,64,61,66,61.0,Medium,61
GK,183,84,31,Right,45.5,49.0,40,51,60,51,49.666666666666664,Medium,61
AMF,174,72,28,Right,64.5,58.0,60,64,60,64,54.0,High,61
LB,173,64,24,Left,60.0,56.5,47,71,57,65,53.333333333333336,Slightly,61
SS,174,68,21,Right,61.0,59.0,61,64,63,60,49.0,Medium,61
CB,191,80,22,Left,55.5,60.5,40,54,64,69,62.666666666666664,Medium,61
CMF,177,70,23,Left,61.5,60.0,55,62,64,67,63.666666666666664,Medium,61
RMF,180,78,22,Left,63.5,57.0,65,65,65,65,55.333333333333336,Medium,61
LWF,179,68,23,Left,59.5,53.5,63,66,59,64,63.0,Medium,61
GK,191,78,30,Right,41.0,44.0,40,50,63,48,51.0,Medium,61
CMF,181,74,24,Left,59.0,59.5,51,65,64,70,64.66666666666667,Medium,61
CMF,184,73,24,Right,58.5,61.5,57,60,61,70,60.666666666666664,Medium,61
LB,178,63,24,Right,59.5,63.5,46,60,65,60,63.0,Medium,61
GK,188,89,33,Right,40.0,45.0,40,45,66,44,48.0,Slightly,61
GK,191,86,35,Right,40.0,45.0,40,46,70,46,51.333333333333336,Slightly,61
LB,183,80,28,Left,58.5,54.5,49,66,60,69,61.333333333333336,Medium,61
LB,177,72,22,Left,60.5,59.5,46,67,62,64,57.0,Medium,61
LB,183,70,25,Left,57.5,60.5,51,64,60,62,61.333333333333336,Slightly,61
LB,181,75,30,Left,56.5,59.0,50,67,62,64,59.0,Medium,61
RB,175,70,26,Right,57.5,59.0,49,69,56,70,58.333333333333336,Slightly,61
CB,188,74,35,Left,49.5,54.5,43,59,58,60,61.0,Medium,61
GK,193,78,29,Right,40.0,47.5,40,47,60,54,52.333333333333336,Medium,61
LB,170,67,33,Left,60.0,57.0,52,69,61,63,58.666666666666664,Medium,61
CMF,186,63,33,Right,56.5,61.0,57,60,64,70,67.66666666666667,Medium,61
CF,176,78,24,Right,59.0,55.5,61,65,63,61,51.0,Medium,61
CB,183,69,29,Left,51.5,54.5,49,60,61,61,60.666666666666664,Medium,61
DMF,189,78,23,Right,53.5,62.0,50,60,57,65,64.33333333333333,High,61
GK,183,78,34,Right,50.5,50.5,40,54,60,51,48.0,Medium,61
CF,178,75,28,Right,58.0,56.5,63,64,62,61,52.333333333333336,Medium,61
LMF,172,67,21,Right,65.5,59.5,55,65,59,60,48.333333333333336,Medium,61
CB,187,81,24,Right,56.5,58.5,48,65,58,60,58.333333333333336,Medium,61
LB,172,66,26,Left,63.0,62.0,58,67,62,65,53.666666666666664,Medium,61
GK,185,84,22,Right,53.5,59.0,43,59,63,55,52.0,Medium,61
RB,178,67,24,Right,63.0,62.5,60,61,61,66,57.666666666666664,High,61
LMF,176,66,28,Right,63.0,60.0,57,65,60,68,51.666666666666664,Medium,61
RB,170,63,32,Right,61.0,64.0,63,64,67,66,55.666666666666664,High,61
GK,191,83,27,Right,49.5,54.0,43,59,65,55,51.333333333333336,Medium,61
CB,185,78,29,Right,53.5,59.5,47,60,60,61,58.666666666666664,Medium,61
AMF,168,65,32,Right,63.0,63.0,62,61,63,64,47.0,Very,61
CMF,169,66,23,Left,61.5,65.5,59,60,68,63,56.0,Medium,61
RMF,176,69,27,Right,63.0,60.5,56,67,60,66,52.333333333333336,High,61
CMF,170,65,30,Left,63.0,66.5,56,60,64,64,56.666666666666664,Medium,61
GK,182,77,30,Right,49.5,55.5,46,55,60,53,51.666666666666664,Medium,61
CB,183,79,31,Right,54.0,60.0,53,61,60,60,59.0,Medium,61
CB,181,77,23,Right,58.5,60.0,49,64,59,62,58.333333333333336,Medium,61
RB,180,72,23,Right,58.5,59.0,51,63,61,66,61.666666666666664,Medium,61
CF,178,75,27,Right,58.0,55.0,65,61,59,69,54.333333333333336,High,61
LMF,170,67,28,Left,61.5,60.5,62,67,58,65,48.666666666666664,Medium,61
LB,173,70,28,Right,59.0,60.0,52,63,60,66,61.0,Medium,61
CB,181,75,37,Right,54.5,58.0,52,55,58,60,61.333333333333336,Medium,61
LB,172,72,21,Right,62.0,59.0,56,68,62,61,54.666666666666664,Medium,61
CF,182,85,22,Right,60.0,57.5,60,65,64,60,45.0,Medium,61
AMF,175,68,20,Left,67.5,62.0,55,68,64,60,46.333333333333336,High,61
CB,190,87,20,Right,49.5,53.5,43,60,55,58,59.0,Medium,61
CF,187,78,23,Left,59.5,53.5,61,61,65,61,43.666666666666664,Medium,61
CMF,185,80,22,Right,60.0,62.0,56,63,63,64,59.666666666666664,Medium,61
RB,181,70,22,Right,60.5,58.5,64,66,68,62,56.0,Medium,61
RWF,185,74,20,Right,62.0,57.5,57,68,61,62,55.0,Medium,61
RB,184,74,23,Right,58.5,59.0,48,67,62,64,60.333333333333336,Medium,61
CMF,168,57,21,Right,61.5,62.5,55,62,61,63,58.666666666666664,Medium,61
CF,178,70,20,Right,62.5,55.0,60,67,60,60,46.666666666666664,High,61
LWF,180,65,22,Right,60.0,55.5,58,71,63,66,50.333333333333336,Medium,61
CB,181,71,28,Right,53.0,55.0,55,62,60,57,62.0,Medium,61
GK,184,74,34,Right,40.5,46.5,40,51,62,51,49.333333333333336,Medium,61
LWF,182,63,27,Right,62.0,61.0,56,62,60,63,55.333333333333336,Medium,61
LB,177,72,30,Left,60.0,61.5,50,65,61,63,62.333333333333336,High,61
RWF,181,72,33,Right,62.0,60.0,60,62,60,64,54.666666666666664,High,61
GK,190,91,26,Right,48.5,47.5,41,54,61,49,48.666666666666664,Medium,61
GK,186,79,29,Left,43.5,47.5,40,49,67,48,52.333333333333336,Medium,61
CF,170,67,34,Right,60.5,56.5,62,59,63,56,53.666666666666664,High,61
CMF,173,66,22,Right,59.0,61.5,54,67,62,62,64.66666666666667,Medium,61
CMF,176,70,22,Right,62.0,61.0,55,65,63,66,58.666666666666664,High,61
DMF,181,80,21,Right,57.5,58.5,53,62,64,67,64.33333333333333,Medium,61
RB,183,80,23,Right,57.0,51.0,48,74,61,67,60.333333333333336,Medium,61
RB,175,68,26,Right,56.0,59.5,42,69,65,66,60.0,Medium,61
CF,180,68,22,Right,60.5,59.5,60,65,60,61,47.666666666666664,Medium,61
LWF,175,72,22,Right,61.5,61.5,60,64,67,61,46.333333333333336,High,61
LB,177,73,23,Left,58.5,60.5,45,66,61,63,59.333333333333336,Medium,61
RB,178,70,24,Right,61.0,60.0,52,64,60,63,61.333333333333336,High,61
RB,185,73,32,Right,56.0,61.0,53,59,64,67,61.333333333333336,Slightly,61
CB,185,80,28,Right,53.5,56.0,49,62,57,60,60.333333333333336,Medium,61
CMF,174,63,21,Right,60.5,62.0,55,60,61,69,61.333333333333336,Medium,61
RB,166,66,20,Right,64.5,63.5,58,64,58,66,57.666666666666664,High,61
AMF,166,62,23,Right,65.0,63.5,60,63,57,61,47.666666666666664,Medium,61
CB,186,83,26,Right,55.0,59.0,53,57,59,60,60.333333333333336,Medium,61
AMF,175,71,28,Left,65.0,62.5,60,60,59,60,48.0,High,61
CMF,170,66,26,Right,59.5,60.0,55,60,60,71,66.33333333333333,Medium,61
LMF,178,75,27,Right,64.0,61.0,65,63,67,60,45.0,Medium,61
CB,182,80,26,Right,55.0,59.5,51,62,59,60,59.666666666666664,Medium,61
CB,184,78,21,Left,51.5,56.0,49,58,59,62,61.0,Medium,61
RB,163,57,20,Right,60.0,56.5,50,73,60,66,59.666666666666664,High,61
RB,186,71,23,Right,58.5,56.5,51,72,60,61,59.0,Medium,61
CB,191,88,28,Right,48.5,52.0,44,49,58,62,62.333333333333336,Slightly,61
RMF,168,64,25,Right,62.5,56.5,63,69,57,65,57.333333333333336,Medium,61
CF,178,67,30,Right,57.0,62.0,65,63,62,62,49.0,Medium,61
RB,183,73,24,Right,57.5,58.5,50,68,58,67,61.0,Slightly,61
CF,186,80,21,Right,59.5,54.5,60,67,60,58,48.666666666666664,Medium,61
DMF,173,76,20,Left,59.5,61.0,61,59,63,66,65.33333333333333,High,61
CMF,171,60,33,Right,61.5,64.0,55,59,60,66,62.333333333333336,Medium,61
RMF,183,72,23,Right,61.5,60.5,60,63,60,65,59.0,High,61
CF,175,68,26,Right,59.0,58.5,61,63,66,60,53.333333333333336,High,61
CMF,170,62,29,Left,64.0,63.5,60,68,60,63,55.333333333333336,Medium,61
CB,185,76,27,Left,55.0,54.5,40,58,60,61,63.666666666666664,Medium,61
RB,180,75,32,Right,54.5,58.0,46,65,67,71,65.33333333333333,Medium,61
LB,183,70,21,Right,57.0,58.5,56,65,64,62,62.666666666666664,Medium,61
RWF,167,66,24,Left,64.0,61.5,60,64,64,58,47.0,Slightly,61
RWF,172,78,24,Right,62.5,59.5,57,68,60,59,44.333333333333336,High,61
CB,184,76,28,Right,51.5,56.5,45,61,65,63,64.66666666666667,Medium,61
CMF,170,67,21,Right,61.5,62.5,60,60,57,67,56.666666666666664,Very,61
RMF,173,64,28,Right,61.0,61.0,57,65,62,65,49.666666666666664,Medium,61
RB,171,72,26,Right,59.5,58.0,48,68,58,65,57.0,Medium,61
LMF,180,81,27,Left,61.0,57.0,60,70,59,62,49.666666666666664,Medium,61
AMF,179,72,29,Right,65.5,63.0,58,61,58,65,47.0,Medium,61
DMF,191,84,25,Right,57.0,59.0,48,61,60,65,62.333333333333336,Medium,61
DMF,177,71,23,Right,58.5,60.5,50,67,63,68,60.666666666666664,Medium,61
LB,183,73,25,Right,59.5,54.5,53,71,61,69,58.333333333333336,Medium,61
CMF,182,78,25,Right,62.0,60.0,62,66,62,57,62.0,Medium,61
SS,178,76,21,Right,61.5,60.0,60,64,63,63,56.333333333333336,Medium,61
AMF,175,65,22,Right,63.0,61.0,56,64,60,67,55.666666666666664,Medium,61
RB,175,74,25,Right,56.5,55.0,59,72,65,65,55.666666666666664,High,61
LMF,172,70,23,Left,59.0,59.5,50,68,63,71,61.0,Medium,61
CB,186,73,24,Right,54.0,54.5,42,58,60,62,63.666666666666664,Medium,61
DMF,192,81,22,Right,56.0,59.5,49,57,65,62,62.666666666666664,Medium,61
RWF,179,71,20,Left,61.0,51.5,60,68,61,59,55.333333333333336,High,61
CB,187,83,21,Right,50.5,52.5,42,59,61,61,62.333333333333336,Medium,61
LB,168,58,20,Left,63.5,60.0,50,69,54,60,58.0,Medium,61
LB,187,78,20,Left,58.5,55.0,44,70,59,67,60.333333333333336,Medium,61
CB,183,82,21,Right,56.5,53.0,49,60,60,63,62.666666666666664,Slightly,61
DMF,174,68,21,Right,60.5,63.5,55,63,59,64,62.333333333333336,Medium,61
CF,182,67,23,Right,60.5,52.5,61,62,63,64,45.666666666666664,Medium,61
LB,182,65,23,Left,60.5,59.5,53,64,60,65,61.0,Medium,61
LWF,179,69,20,Right,64.0,57.5,60,65,59,60,46.666666666666664,High,61
GK,193,78,21,Right,48.5,56.0,40,54,55,56,49.333333333333336,Medium,61
LB,187,86,25,Left,55.0,59.0,43,66,58,62,63.666666666666664,Slightly,61
RWF,175,72,19,Right,60.5,57.0,64,64,60,64,56.0,Medium,61
CMF,178,74,22,Right,61.0,63.5,52,64,61,62,56.0,Medium,61
RMF,176,72,21,Left,62.5,61.0,60,66,60,62,50.666666666666664,Medium,61
CF,192,84,23,Right,56.5,50.5,61,66,63,62,47.0,Medium,61
LWF,172,72,20,Right,60.0,59.5,56,70,61,62,49.666666666666664,Medium,61
CF,180,73,25,Right,59.5,55.0,60,64,64,69,61.0,Medium,61
CB,191,93,30,Right,45.5,49.0,48,52,63,55,64.33333333333333,Medium,61
LB,170,68,21,Left,60.5,63.0,55,64,62,64,58.666666666666664,Medium,61
LWF,169,62,20,Right,61.5,59.5,61,66,63,60,44.333333333333336,Medium,61
CMF,173,63,20,Right,66.5,62.0,54,66,60,62,55.333333333333336,High,61
GK,180,68,20,Right,43.0,47.0,40,58,60,58,47.0,Medium,61
AMF,172,67,22,Right,62.5,58.0,61,68,60,63,58.0,Medium,61
LB,170,64,25,Left,60.0,62.5,57,67,69,62,57.666666666666664,Medium,61
CB,183,82,22,Left,55.5,57.0,44,62,57,60,60.333333333333336,Medium,61
AMF,176,61,21,Right,65.5,57.0,58,72,60,61,50.333333333333336,Medium,61
DMF,177,67,20,Right,63.0,61.5,53,67,64,63,60.0,Medium,61
DMF,178,75,19,Right,62.0,63.5,55,63,64,63,60.333333333333336,Medium,61
DMF,176,62,22,Right,63.0,62.5,50,66,60,65,60.666666666666664,Medium,61
GK,186,80,22,Right,41.0,46.0,40,50,64,47,46.333333333333336,Medium,61
AMF,185,70,21,Right,62.0,62.5,57,67,60,61,49.0,Medium,61
GK,187,86,21,Right,45.5,53.5,40,55,62,55,46.666666666666664,Medium,61
RB,179,66,21,Right,59.0,59.5,50,70,59,62,60.333333333333336,Medium,61
DMF,172,71,22,Right,57.0,63.5,49,62,60,64,63.0,Medium,61
CF,182,66,18,Right,63.0,56.5,56,68,60,65,51.333333333333336,High,61
GK,192,88,27,Right,49.0,53.5,40,54,68,55,50.333333333333336,Medium,61
RWF,175,69,22,Left,63.5,56.0,58,68,60,60,44.333333333333336,Medium,61
CB,186,76,22,Right,49.0,56.0,40,59,60,60,65.33333333333333,Medium,61
CB,188,77,24,Right,54.0,54.5,40,60,57,60,61.666666666666664,Medium,61
CF,187,73,22,Right,56.5,50.5,59,69,63,60,49.0,High,61
GK,187,75,23,Right,50.0,54.5,41,56,60,53,49.666666666666664,Medium,61
AMF,176,65,22,Right,64.0,60.0,54,68,62,69,53.0,High,61
CMF,183,75,23,Left,61.0,63.0,52,64,61,66,60.333333333333336,Medium,61
CB,188,80,22,Right,52.5,58.0,43,56,60,60,62.333333333333336,Medium,61
CB,193,79,22,Right,57.0,58.5,49,60,60,61,61.0,High,61
AMF,175,68,17,Left,68.5,62.0,51,66,60,58,51.666666666666664,High,61
DMF,176,69,22,Right,60.5,60.0,53,65,66,65,62.0,Medium,61
AMF,180,68,21,Left,62.0,61.0,59,60,68,70,57.666666666666664,Medium,61
RB,180,72,25,Right,59.5,60.0,52,65,60,66,60.0,High,61
CB,183,78,21,Right,54.5,56.0,48,62,63,61,62.0,Medium,61
DMF,176,74,23,Right,56.5,60.0,60,61,69,65,65.33333333333333,Medium,61
GK,187,82,28,Right,42.0,50.0,40,47,68,50,47.666666666666664,Medium,61
CF,177,72,23,Right,58.0,54.5,61,65,62,62,52.333333333333336,High,61
CB,186,78,22,Right,51.5,55.5,44,62,58,58,59.333333333333336,Medium,61
LWF,170,62,25,Left,62.0,59.5,60,66,63,64,48.333333333333336,Very,61
RB,170,68,30,Right,64.0,65.5,57,63,64,64,59.0,Medium,61
CF,174,74,25,Right,59.5,56.5,62,67,63,60,46.666666666666664,Medium,61
LMF,178,73,26,Right,65.0,56.0,59,70,61,63,53.666666666666664,Medium,61
CB,187,77,23,Left,52.0,57.5,45,60,58,67,61.666666666666664,Medium,61
CMF,175,70,23,Right,60.0,63.5,58,65,60,67,60.666666666666664,Medium,61
LMF,169,62,24,Right,61.5,60.0,60,69,60,60,50.666666666666664,Medium,61
CB,182,74,25,Right,56.5,59.0,50,63,58,60,59.333333333333336,Medium,61
LB,183,75,25,Left,59.5,62.0,55,60,63,65,60.333333333333336,Medium,61
DMF,168,64,24,Right,61.0,61.5,56,60,60,69,63.0,Medium,61
CB,180,69,25,Right,59.5,60.0,57,61,60,62,59.333333333333336,Medium,61
CB,184,72,21,Right,52.5,56.5,49,58,62,64,60.333333333333336,High,61
CMF,178,71,21,Right,60.0,62.0,51,62,63,64,63.0,Medium,61
DMF,176,65,20,Left,67.5,70.5,54,61,61,61,56.0,Medium,61
DMF,171,70,23,Right,61.0,63.5,57,66,62,66,60.333333333333336,Medium,61
AMF,174,63,21,Right,64.0,59.5,62,68,61,59,50.333333333333336,High,61
LWF,174,65,22,Right,62.5,57.0,60,65,62,61,46.0,Medium,61
LB,173,70,24,Left,60.5,61.0,53,67,60,67,57.0,Medium,61
AMF,180,78,20,Right,64.0,61.0,58,67,62,60,54.333333333333336,Medium,61
GK,187,80,28,Right,44.5,52.0,40,53,74,52,52.0,Medium,61
GK,192,86,24,Right,42.5,48.0,40,49,68,50,52.666666666666664,Slightly,61
CB,181,76,25,Right,53.0,60.0,40,58,60,65,62.333333333333336,Medium,61
CF,184,83,23,Right,59.0,51.0,59,65,68,64,45.333333333333336,Very,61
GK,191,81,36,Right,40.5,47.0,40,47,71,50,48.666666666666664,Medium,61
RB,169,65,28,Right,59.5,57.5,52,66,59,71,60.666666666666664,Medium,61
CMF,181,76,30,Right,59.5,59.0,54,60,66,70,64.33333333333333,Medium,61
GK,190,95,29,Right,41.5,52.5,40,51,65,52,46.666666666666664,Medium,61
CF,167,60,25,Right,61.5,55.0,60,77,63,67,53.0,Medium,61
RB,177,69,21,Right,57.5,58.5,52,72,61,65,58.0,Medium,61
CMF,182,78,22,Right,65.5,60.5,54,66,60,63,56.666666666666664,Medium,61
CMF,173,63,22,Right,61.5,57.5,54,72,64,72,64.33333333333333,Medium,61
CB,185,70,28,Right,51.0,51.5,49,62,60,61,61.666666666666664,High,61
DMF,180,71,22,Right,56.5,58.5,54,60,61,62,65.33333333333333,High,61
LB,178,68,21,Left,60.0,60.0,49,66,60,65,59.0,Medium,61
GK,189,79,21,Right,49.0,52.0,40,56,60,53,51.333333333333336,Medium,61
RB,178,74,29,Right,60.5,56.5,51,69,63,68,59.0,Medium,61
LMF,174,68,20,Right,62.5,60.5,54,67,59,60,55.0,Medium,61
CF,191,86,26,Right,58.0,53.0,62,61,60,60,44.333333333333336,Medium,61
RWF,170,67,21,Left,63.5,60.5,57,64,60,60,51.0,Medium,61
CB,186,85,29,Right,53.5,56.0,40,58,62,60,62.0,Medium,61
LB,176,72,28,Left,59.0,61.5,49,62,62,65,62.0,Medium,61
RWF,183,63,27,Right,60.5,59.5,57,70,60,64,55.666666666666664,Medium,61
GK,191,79,27,Right,46.0,51.0,40,50,62,47,49.666666666666664,Medium,61
CB,185,75,23,Right,55.5,58.5,43,59,67,60,59.666666666666664,High,61
CB,185,78,22,Right,59.5,60.0,50,59,56,63,60.333333333333336,High,61
GK,186,76,30,Right,41.5,47.5,40,47,62,52,50.666666666666664,Medium,61
CMF,180,76,23,Right,62.0,64.0,57,63,63,60,57.0,Medium,61
AMF,172,67,22,Right,61.5,59.0,55,72,67,75,62.333333333333336,Medium,61
DMF,187,70,21,Left,63.0,64.0,52,63,62,65,57.666666666666664,Medium,61
DMF,188,67,22,Right,59.0,61.0,41,62,61,66,60.666666666666664,Medium,61
LB,180,73,25,Left,59.0,59.5,52,68,66,68,59.666666666666664,Medium,61
LWF,172,65,21,Right,63.0,57.0,58,66,60,60,47.666666666666664,High,61
RWF,181,70,20,Right,62.5,57.5,60,69,57,58,44.333333333333336,Medium,61
CMF,184,76,21,Left,60.0,67.5,53,62,64,64,57.0,Medium,61
GK,187,80,24,Right,44.0,51.5,40,53,61,53,46.0,Medium,61
RB,176,63,19,Right,57.0,59.5,52,65,59,65,63.333333333333336,Medium,61
RB,175,67,21,Right,59.0,59.0,49,68,60,67,59.333333333333336,High,61
CB,187,75,25,Left,53.5,53.5,40,60,55,68,62.0,Medium,61
AMF,180,75,25,Right,62.5,64.0,60,61,64,58,53.0,Medium,61
AMF,182,72,21,Right,65.5,62.0,55,64,57,63,54.0,Medium,61
AMF,172,69,22,Left,65.5,63.5,57,62,62,60,47.333333333333336,Medium,61
CF,184,73,23,Right,59.0,52.0,60,69,60,60,51.666666666666664,Medium,61
CF,167,64,21,Right,64.0,57.5,60,66,61,64,50.333333333333336,Medium,61
AMF,174,61,18,Right,64.5,65.5,58,60,57,60,41.666666666666664,Medium,61
CB,187,77,26,Right,51.0,55.0,40,57,57,58,60.333333333333336,Medium,61
GK,179,75,22,Right,40.5,49.5,40,47,60,54,46.0,Medium,61
CB,185,74,20,Left,57.5,60.0,50,61,60,59,60.333333333333336,Medium,61
CB,187,80,22,Left,55.5,56.0,48,60,62,58,61.0,Medium,61
AMF,182,72,21,Left,63.0,64.0,56,61,70,63,53.333333333333336,Medium,61
GK,187,82,22,Right,47.0,53.0,40,54,65,51,47.666666666666664,Medium,61
CB,184,75,20,Right,52.5,55.5,40,60,59,58,62.666666666666664,Medium,61
RB,179,72,25,Right,58.0,59.5,53,69,64,63,60.0,Medium,61
AMF,189,80,22,Right,58.5,64.0,55,64,60,66,60.0,Medium,61
CF,186,71,27,Right,58.0,52.0,59,67,66,63,44.333333333333336,Medium,61
LB,176,68,20,Left,60.5,56.5,50,73,60,65,54.333333333333336,Medium,61
CF,186,81,22,Right,58.5,54.0,61,60,60,60,57.333333333333336,High,61
RB,176,72,24,Right,59.5,59.0,59,67,66,66,59.666666666666664,Medium,61
CMF,167,57,20,Right,62.0,63.0,54,62,63,64,62.0,Medium,61
CF,194,89,28,Right,57.0,55.5,60,61,66,59,54.666666666666664,Medium,61
RWF,175,72,22,Right,62.0,60.5,58,65,64,63,55.666666666666664,Medium,61
GK,189,85,24,Right,42.5,48.0,40,57,63,52,47.666666666666664,Medium,61
LB,175,74,23,Right,60.5,60.5,51,65,63,60,60.333333333333336,Medium,61
CB,185,76,21,Right,53.0,59.0,48,61,60,60,59.333333333333336,Medium,61
CB,197,86,22,Left,47.0,49.0,41,57,54,60,59.666666666666664,Medium,61
CF,186,83,23,Left,59.0,53.0,60,65,64,60,50.666666666666664,Medium,61
LB,180,70,21,Left,60.0,57.5,50,66,65,64,60.0,Slightly,61
AMF,172,63,29,Left,64.5,63.0,55,64,58,63,53.333333333333336,Medium,61
CMF,186,79,26,Left,60.5,61.5,54,61,64,65,62.666666666666664,Medium,61
DMF,171,65,23,Right,60.0,61.0,50,68,66,65,62.666666666666664,Medium,61
GK,188,78,21,Right,40.0,40.0,40,50,55,43,47.666666666666664,Medium,61
GK,188,78,21,Right,46.0,48.5,40,50,61,46,52.0,Medium,61
LWF,159,68,21,Right,63.5,57.5,55,68,58,60,48.0,Medium,61
CB,184,78,22,Right,53.5,57.0,47,56,61,63,63.0,Medium,61
RWF,177,78,19,Right,63.5,58.0,58,66,60,62,48.666666666666664,High,61
LWF,175,68,22,Right,62.0,56.0,58,68,58,59,45.333333333333336,Medium,61
CB,186,77,21,Right,51.0,53.0,41,58,59,68,63.333333333333336,Medium,61
LB,173,70,21,Left,62.0,58.0,43,72,53,61,58.666666666666664,Slightly,61
CF,183,90,27,Right,56.5,52.5,63,60,59,60,49.0,Medium,61
LB,181,67,19,Right,55.5,59.0,45,68,61,69,60.333333333333336,Medium,61
CF,171,71,20,Right,59.5,54.0,62,66,60,64,48.666666666666664,High,61
CB,182,72,19,Left,56.5,56.5,48,58,58,65,60.666666666666664,Medium,61
CMF,183,77,18,Right,62.5,60.5,54,62,63,67,59.333333333333336,Very,61
GK,186,86,20,Right,45.5,49.5,40,50,63,50,49.666666666666664,Medium,61
DMF,175,76,25,Right,61.5,63.5,53,62,58,66,62.0,Medium,61
GK,180,74,18,Right,44.5,49.5,40,57,62,44,47.333333333333336,Medium,61
